"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000121039.10",2689.09177456088,-0.576000606859671,0.142147086615237,-4.05214500399004,5.07501937119355e-05,0.0080017519710137,"RDH10"
"ENSG00000121075.11",11.2944738678125,0.712716761279843,0.173138031894191,4.11646565161028,3.84726634846663e-05,0.00675527508067806,"TBX4"
"ENSG00000121853.4",0.926467935952848,1.16133690747292,0.3479135870777,3.33800389121784,0.000843825676609862,0.0490167549800938,"GHSR"
"ENSG00000122176.12",9662.87852067022,0.449160094528802,0.133470680632678,3.36523416528403,0.000764787232138493,0.0460856499526335,"FMOD"
"ENSG00000122986.14",211.696821047141,0.297649118497809,0.0785680324218624,3.78842525799316,0.000151605187130059,0.0166373771978609,"HVCN1"
"ENSG00000123560.14",118.085299795133,-0.921607460839195,0.194066587608786,-4.74892392448843,2.04501845282587e-06,0.00076834366930677,"PLP1"
"ENSG00000123838.11",42.3972344260664,-0.759072856939326,0.226996956092118,-3.34397813084016,0.000825862473372354,0.0483303573291194,"C4BPA"
"ENSG00000124102.5",106.182047728438,-1.86469479309742,0.258637907535381,-7.20967321018995,5.60863132578428e-13,1.96959835894292e-09,"PI3"
"ENSG00000124203.6",143.222697424416,0.548018601776341,0.159305159716875,3.44005556850955,0.000581594762004719,0.0397819030327557,"ZNF831"
"ENSG00000124449.7",0.966106602703605,-0.803461834195112,0.227492233163534,-3.5318209462454,0.000412708702321498,0.0322071201252064,"IRGC"
"ENSG00000124557.12",8.22967540249882,0.730514128271437,0.170620845552128,4.28150573224215,1.85632940761646e-05,0.00409760849638951,"BTN1A1"
"ENSG00000125245.13",61.9198879196805,0.481499898631578,0.141516103569073,3.40243892029264,0.000667872820670842,0.0432148395137252,"GPR18"
"ENSG00000125686.12",6035.58267892063,-0.451790956708434,0.122279243821711,-3.69474771505103,0.000220105219750828,0.0213093847963778,"MED1"
"ENSG00000126231.15",18.2367312720503,-0.515899566670333,0.146974778399655,-3.51012311287516,0.000447899262830137,0.0339274108998168,"PROZ"
"ENSG00000126861.5",22.338434531241,0.36862715814845,0.110120598991035,3.34748595200121,0.000815481207750854,0.0479470678450651,"OMG"
"ENSG00000128218.8",53.2349297408818,0.952743652094831,0.178089935884713,5.34978940478475,8.80566404575264e-08,6.41799993251658e-05,"VPREB3"
"ENSG00000128438.10",16.9794045410959,0.852838014561083,0.207692767333525,4.10624801966044,4.02137693039386e-05,0.00684324975525041,"TBC1D27P"
"ENSG00000128536.16",401.224635720438,-0.55209576012043,0.161870243345824,-3.41073040176334,0.000647891188973878,0.0422461434019742,"CDHR3"
"ENSG00000129159.9",54.2407884670035,-0.620787106788623,0.183594488314727,-3.38129489881221,0.000721450696737205,0.0448774862548494,"KCNC1"
"ENSG00000129244.9",147.680371031685,0.352415739580877,0.104577657426492,3.36989514063834,0.000751967928004803,0.0458890506965206,"ATP1B2"
"ENSG00000129437.11",110.984653910189,1.55164756737271,0.219839603322581,7.05808937025739,1.68807485281487e-12,5.43405362411546e-09,"KLK14"
"ENSG00000129988.6",401.309124802038,-0.8404372456059,0.235183305189663,-3.57354126360343,0.000352185713508527,0.029194381817856,"LBP"
"ENSG00000129990.15",49.7584710659531,-0.835887489527966,0.216946782023926,-3.85296099683922,0.000116697985181993,0.01413143093917,"SYT5"
"ENSG00000130287.14",25.261846706178,1.96066321548594,0.305665335694591,6.41441140530556,1.41367971993559e-10,2.48222881369963e-07,"NCAN"
"ENSG00000131668.14",29.5139658316906,-0.690276791230198,0.187781221293214,-3.67596283843716,0.000236954016749116,0.0226566750321821,"BARX1"
"ENSG00000132185.18",120.233030213332,0.951002014223,0.186017654126872,5.11242881051695,3.18042858125442e-07,0.000183368321888473,"FCRLA"
"ENSG00000132329.11",1309.88207334415,-0.562049997398928,0.167637030804243,-3.35277948256706,0.000800044216197663,0.0472552110512225,"RAMP1"
"ENSG00000132383.12",5940.64891196187,-0.155126539561134,0.0426021373746673,-3.64128537018842,0.000271280232462337,0.0247737212760937,"RPA1"
"ENSG00000132589.16",7741.19839133936,-0.212955177210042,0.0584158830705546,-3.64550129205159,0.000266871074153788,0.0246243056736807,"FLOT2"
"ENSG00000132704.16",53.2105401167912,0.917844504724565,0.207531118071495,4.42268375583254,9.74823778132403e-06,0.00265186392432934,"FCRL2"
"ENSG00000132855.5",4.50670304793347,0.671255485176373,0.160413882945802,4.18452239201245,2.85766279273928e-05,0.00551943280103627,"ANGPTL3"
"ENSG00000132874.15",43.4108918442033,0.707350070005743,0.167333282886641,4.22719292781061,2.36624771704603e-05,0.00488800978939952,"SLC14A2"
"ENSG00000132932.17",453.788309576857,-0.837667863941654,0.181007700454037,-4.62780236332743,3.69566439207566e-06,0.00120982898136857,"ATP8A2"
"ENSG00000132938.21",52.061001735243,-0.699273880184696,0.161406498172064,-4.33237749473536,1.47507742802781e-05,0.00343853187472459,"MTUS2"
"ENSG00000133661.17",57.5390569266362,-0.523762212113809,0.121134751383073,-4.32379813499992,1.53365639553637e-05,0.00354752173072901,"SFTPD"
"ENSG00000134760.6",112.999951712634,-1.3176290957955,0.256077835322637,-5.14542421891142,2.66916937125006e-07,0.000158626682526183,"DSG1"
"ENSG00000134779.15",3931.52172747012,-0.192517556408164,0.0577494931768248,-3.33366659718881,0.000857093265488616,0.0494897694358143,"TPGS2"
"ENSG00000134954.14",6455.51641556544,0.332999227487866,0.0847708132491345,3.92822971403151,8.55734536620331e-05,0.0115986559351252,"ETS1"
"ENSG00000135100.18",9.70310799655411,0.765056391831649,0.221115701220418,3.45998220664125,0.000540211083261408,0.0382895668537705,"HNF1A"
"ENSG00000135298.14",18.6218226258453,0.502166911688276,0.144422852350884,3.47705992170984,0.000506944506898915,0.0365349988003697,"ADGRB3"
"ENSG00000135413.9",29.1487523198358,-1.69785119760482,0.485257942254273,-3.49886328437497,0.000467246093636993,0.0349115074489428,"LACRT"
"ENSG00000136011.15",40.5846738250488,0.53434234472653,0.146165096205918,3.65574517170466,0.000256435993667101,0.0240433640761321,"STAB2"
"ENSG00000136573.14",83.2630608909076,1.05671652150738,0.213077152883061,4.95931406633409,7.07425194185694e-07,0.000364361704349322,"BLK"
"ENSG00000136931.10",4.92213690031403,-1.05796177015616,0.296725298280658,-3.56545861201053,0.000363220481003139,0.0297263643234539,"NR5A1"
"ENSG00000137474.22",478.163958193827,0.464979962607552,0.129217100496872,3.59843984131812,0.000320131879746346,0.0272988396969571,"MYO7A"
"ENSG00000137509.11",8568.72568410834,0.250579805868083,0.0716006358810881,3.49968687825954,0.000465804969488524,0.0348813210842485,"PRCP"
"ENSG00000137558.9",2639.94275861612,0.915941525655579,0.225985465283159,4.05309927568974,5.05435409639134e-05,0.0080017519710137,"PI15"
"ENSG00000137672.13",248.59176797801,0.317820107145656,0.091147886171339,3.48686207103279,0.000488723339718664,0.0357260023368092,"TRPC6"
"ENSG00000137766.17",7.05299435771995,0.657049046711669,0.159731547828933,4.11345820936603,3.89775629495022e-05,0.00678227152782126,"UNC13C"
"ENSG00000137975.8",930.1520034429,0.974130109871369,0.259806180987749,3.74944932475376,0.000177223303044959,0.0184527196046462,"CLCA2"
"ENSG00000138131.4",351.973097227603,0.538367844042717,0.140108179711054,3.84251544166083,0.000121779749614776,0.0143762818783661,"LOXL4"
"ENSG00000138413.14",7067.10394987062,0.319460923124933,0.0873181321636957,3.65858631201637,0.000253610330895421,0.0238362858203387,"IDH1"
"ENSG00000139269.3",4.26148561904912,-0.876506482156927,0.215180861845861,-4.07334776261278,4.63421474724855e-05,0.00752164207863295,"INHBE"
"ENSG00000140107.12",2.52397491281734,-0.801113855560329,0.222197003837791,-3.60542150309624,0.000311646684350562,0.0268718744861113,"SLC25A47"
"ENSG00000140519.14",62.0231400247537,-0.950686866177982,0.23128284834091,-4.1104944573178,3.94812758148743e-05,0.00679206580373893,"RHCG"
"ENSG00000140526.18",13776.2297196649,-0.441688049284719,0.113484329229817,-3.89206203431187,9.93958208681689e-05,0.012927815368069,"ABHD2"
"ENSG00000140557.12",113.155366847182,0.765500963427782,0.177616549563649,4.3098515611771,1.63364162984312e-05,0.00371211426583589,"ST8SIA2"
"ENSG00000140600.17",11.7449946703311,-1.02460293988014,0.257142182694859,-3.98457743938495,6.76003099611581e-05,0.0099290204315193,"SH3GL3"
"ENSG00000140835.10",16.9064861606711,-0.749520934502577,0.208256335914617,-3.59903064274536,0.000319405555601668,0.0272979051081476,"CHST4"
"ENSG00000140986.8",17.3985500755762,-0.437477199772829,0.127985336193179,-3.41818221356632,0.000630408873136421,0.0417702647691026,"RPL3L"
"ENSG00000141401.12",1653.18119988476,-0.423139815438966,0.119902803899935,-3.52902352302034,0.000417096054091559,0.0324838779707718,"IMPA2"
"ENSG00000141639.12",88.5158215326685,-1.23039591286646,0.232133181473378,-5.30038792841673,1.15556882279352e-07,8.05448495125589e-05,"MAPK4"
"ENSG00000141668.10",809.253332360056,-1.20596031406206,0.30823212459656,-3.91250689927445,9.13429277170404e-05,0.012139165999918,"CBLN2"
"ENSG00000143194.13",16.3948267027635,-0.77078261939806,0.169976226753865,-4.53464954551671,5.76992087592109e-06,0.00171450979627658,"MAEL"
"ENSG00000143297.19",256.724250874045,0.757673616077945,0.199697531915609,3.79410606034997,0.00014817633090774,0.0163074173408407,"FCRL5"
"ENSG00000143469.20",24.3566303009613,0.984639070565753,0.198402913594278,4.96282565980498,6.9474940058556e-07,0.000362668575611076,"SYT14"
"ENSG00000143632.14",207.104834865426,-1.00951730527618,0.201054200312303,-5.02112019399778,5.13709996783207e-07,0.000275612548135257,"ACTA1"
"ENSG00000143869.7",19.7911528579847,0.694164934023736,0.127987816698534,5.42367978398126,5.83844347353954e-08,4.69860901956998e-05,"GDF7"
"ENSG00000144278.15",100.564134647717,0.841921567086423,0.172462715678938,4.88175988515554,1.05143236476247e-06,0.000475847161021246,"GALNT13"
"ENSG00000145681.11",241.513299858369,0.79914079054169,0.217726614380183,3.67038633662981,0.000242184146051697,0.0230426881227365,"HAPLN1"
"ENSG00000146021.15",379.191085813088,0.270636804658262,0.0796960497266018,3.39586222387037,0.0006841278636375,0.043898962200088,"KLHL3"
"ENSG00000146285.14",113.096779900321,0.587075754856114,0.154576425434473,3.79796436103371,0.000145889293131235,0.0161941307596738,"SCML4"
"ENSG00000147381.11",27.4215941766466,-2.31675197135041,0.558147024169235,-4.15079158542276,3.31327368671624e-05,0.00618301687169863,"MAGEA4"
"ENSG00000147481.17",2.28991465112496,1.2200814631117,0.319017912806797,3.82449202421621,0.000131041987916163,0.0150655385452781,"SNTG1"
"ENSG00000148600.15",55.5228836564272,0.574873604271567,0.170263730351044,3.37637148608403,0.000734486758642578,0.0453234648555977,"CDHR1"
"ENSG00000149021.7",1.7644687041408,-1.36548710923547,0.376054518381841,-3.63108816006558,0.000282228748750851,0.0255321178817251,"SCGB1A1"
"ENSG00000149295.14",57.0381126275118,-0.676547686675498,0.192627337940456,-3.51221012504793,0.000444396493369996,0.0339260714276474,"DRD2"
"ENSG00000149305.7",0.823940836604216,-1.14684646346493,0.333017175905691,-3.44380574469141,0.000573587652934909,0.0395145506916361,"HTR3B"
"ENSG00000150051.14",439.157039359387,-1.10783752368189,0.225872992612696,-4.90469228245228,9.35739174500957e-07,0.000451833357147468,"MKX"
"ENSG00000150636.17",243.788105829772,0.263230274045201,0.0707880746973831,3.71856806630922,0.000200355307790044,0.020015309589594,"CCDC102B"
"ENSG00000151079.7",31.5182456725005,0.653715094696944,0.160100795587144,4.08314707181529,4.4429884455155e-05,0.00733997775363105,"KCNA6"
"ENSG00000151655.19",46.3961053577725,0.775674307291419,0.16745843536397,4.63204081422052,3.62078749519237e-06,0.00119544786454518,"ITIH2"
"ENSG00000151702.17",1183.97944198699,0.297397678551028,0.0740279851636669,4.01736826814235,5.8851714678788e-05,0.00895032632412166,"FLI1"
"ENSG00000152463.15",11.1068185647491,-1.48200542252036,0.245355588114972,-6.04023504786001,1.5388988632114e-09,1.98153747289978e-06,"OLAH"
"ENSG00000152932.8",103.688809047112,0.667210035336155,0.170187653629504,3.92043735903818,8.8388409660686e-05,0.0118967103720649,"RAB3C"
"ENSG00000153064.12",200.826939100517,0.878923320381,0.159645683980162,5.50546246204949,3.6820041299776e-08,3.16071416748677e-05,"BANK1"
"ENSG00000153721.19",732.822418766899,0.516043025728143,0.139467583474894,3.70009297408553,0.00021552049342487,0.0211372849343609,"CNKSR3"
"ENSG00000154227.13",23.0980134198122,-0.847070836092119,0.191244276454697,-4.42926110937903,9.45564869348924e-06,0.00259093092046232,"CERS3"
"ENSG00000154229.12",524.535821590874,0.432718041910621,0.110005670204705,3.93359761460836,8.36838312308138e-05,0.0113824743542785,"PRKCA"
"ENSG00000154342.6",13.5207283713536,-0.81119524518059,0.204919757348977,-3.95859948145033,7.53905389136312e-05,0.0107068423812304,"WNT3A"
"ENSG00000154783.12",1741.45723096571,0.369575368509597,0.0956489173607765,3.86387403754506,0.000111602787635328,0.0137333379881657,"FGD5"
"ENSG00000155657.28",500.026851616765,0.359626568314531,0.101015350039328,3.56011802339463,0.000370688153713714,0.030019523458715,"TTN"
"ENSG00000156009.10",9.30211975673623,-0.728801788140199,0.188388685557745,-3.8686070024986,0.000109458899831212,0.0135522046204483,"MAGEA8"
